fund,date,proxy_return
Ibiuna Hedge ST Advisory FIC FIM,2023-06-02,1.9952567387491842
Ibiuna Hedge ST Advisory FIC FIM,2023-06-05,1.9786341923424156
Ibiuna Hedge ST Advisory FIC FIM,2023-06-06,2.035255506705006
Ibiuna Hedge ST Advisory FIC FIM,2023-06-07,2.043521203125628
Ibiuna Hedge ST Advisory FIC FIM,2023-06-09,2.0047416394152124
Ibiuna Hedge ST Advisory FIC FIM,2023-06-12,2.033676506749485
Ibiuna Hedge ST Advisory FIC FIM,2023-06-13,2.040248336690278
Ibiuna Hedge ST Advisory FIC FIM,2023-06-14,2.044539007189217
Ibiuna Hedge ST Advisory FIC FIM,2023-06-15,2.0441338013951884
Ibiuna Hedge ST Advisory FIC FIM,2023-06-16,2.064838102861353
Ibiuna Hedge ST Advisory FIC FIM,2023-06-19,2.0843514407650785
Ibiuna Hedge ST Advisory FIC FIM,2023-06-20,2.0702931366717316
Ibiuna Hedge ST Advisory FIC FIM,2023-06-21,2.0733793155976414
Ibiuna Hedge ST Advisory FIC FIM,2023-06-22,2.0984383859746156
Ibiuna Hedge ST Advisory FIC FIM,2023-06-23,2.0814192307624615
Ibiuna Hedge ST Advisory FIC FIM,2023-06-26,2.074640165839648
Ibiuna Hedge ST Advisory FIC FIM,2023-06-27,2.031963958115381
Ibiuna Hedge ST Advisory FIC FIM,2023-06-28,2.065305873099246
Ibiuna Hedge ST Advisory FIC FIM,2023-06-29,2.091637477430551
Ibiuna Hedge ST Advisory FIC FIM,2023-06-30,2.0656609810762347
Ibiuna Hedge ST Advisory FIC FIM,2023-07-03,2.0424862253339597
Ibiuna Hedge ST Advisory FIC FIM,2023-07-04,1.947125456630808
Ibiuna Hedge ST Advisory FIC FIM,2023-07-05,1.9774445136601864
Ibiuna Hedge ST Advisory FIC FIM,2023-07-06,1.9690406835980554
Ibiuna Hedge ST Advisory FIC FIM,2023-07-07,1.9856415755695873
Ibiuna Hedge ST Advisory FIC FIM,2023-07-10,2.034916643888772
Ibiuna Hedge ST Advisory FIC FIM,2023-07-11,2.074289696649848
Ibiuna Hedge ST Advisory FIC FIM,2023-07-12,2.0505443503682432
Ibiuna Hedge ST Advisory FIC FIM,2023-07-13,2.0751279547251444
Ibiuna Hedge ST Advisory FIC FIM,2023-07-14,2.111207069170335
Ibiuna Hedge ST Advisory FIC FIM,2023-07-17,2.1176558508475467
Ibiuna Hedge ST Advisory FIC FIM,2023-07-18,2.0669760713014247
Ibiuna Hedge ST Advisory FIC FIM,2023-07-19,2.10710960845189
Ibiuna Hedge ST Advisory FIC FIM,2023-07-20,2.1343972631000123
Ibiuna Hedge ST Advisory FIC FIM,2023-07-21,2.118233096686805
Ibiuna Hedge ST Advisory FIC FIM,2023-07-24,2.1324570578569486
Ibiuna Hedge ST Advisory FIC FIM,2023-07-25,2.1072726928501795
Ibiuna Hedge ST Advisory FIC FIM,2023-07-26,2.1209866715960946
Ibiuna Hedge ST Advisory FIC FIM,2023-07-27,2.140635208450925
Ibiuna Hedge ST Advisory FIC FIM,2023-07-28,2.106571141817953
Ibiuna Hedge ST Advisory FIC FIM,2023-07-31,2.094001958457933
Ibiuna Hedge ST Advisory FIC FIM,2023-08-01,2.07666650398106
Ibiuna Hedge ST Advisory FIC FIM,2023-08-02,2.0878282192440043
Ibiuna Hedge ST Advisory FIC FIM,2023-08-03,2.0805019223647254
Ibiuna Hedge ST Advisory FIC FIM,2023-08-04,2.1105269916173275
Ibiuna Hedge ST Advisory FIC FIM,2023-08-07,2.1114591956760496
Ibiuna Hedge ST Advisory FIC FIM,2023-08-08,2.121948621765954
Ibiuna Hedge ST Advisory FIC FIM,2023-08-09,2.1192394086423043
Ibiuna Hedge ST Advisory FIC FIM,2023-08-10,2.084698071455419
Ibiuna Hedge ST Advisory FIC FIM,2023-08-11,2.061590379414005
Ibiuna Hedge ST Advisory FIC FIM,2023-08-14,2.0713252872009713
Ibiuna Hedge ST Advisory FIC FIM,2023-08-15,2.0370082416015847
Ibiuna Hedge ST Advisory FIC FIM,2023-08-16,2.0404297269964857
Ibiuna Hedge ST Advisory FIC FIM,2023-08-17,2.0104213868523195
Ibiuna Hedge ST Advisory FIC FIM,2023-08-18,2.0313024958739163
Ibiuna Hedge ST Advisory FIC FIM,2023-08-21,2.1026346656828467
Ibiuna Hedge ST Advisory FIC FIM,2023-08-22,2.1108788211370877
Ibiuna Hedge ST Advisory FIC FIM,2023-08-23,2.0849388156226296
Ibiuna Hedge ST Advisory FIC FIM,2023-08-24,2.081985338068188
Ibiuna Hedge ST Advisory FIC FIM,2023-08-25,2.1065879937968726
Ibiuna Hedge ST Advisory FIC FIM,2023-08-28,2.1115832426563648
Ibiuna Hedge ST Advisory FIC FIM,2023-08-29,2.070537667368004
Ibiuna Hedge ST Advisory FIC FIM,2023-08-30,2.055581089776294
Ibiuna Hedge ST Advisory FIC FIM,2023-08-31,2.044201011466454
Ibiuna Hedge ST Advisory FIC FIM,2023-09-01,2.014148346605539
Ibiuna Hedge ST Advisory FIC FIM,2023-09-04,1.9970913755602986
Ibiuna Hedge ST Advisory FIC FIM,2023-09-05,2.0275732041286942
Ibiuna Hedge ST Advisory FIC FIM,2023-09-06,2.0342661883368227
Ibiuna Hedge ST Advisory FIC FIM,2023-09-08,2.0526867483466926
Ibiuna Hedge ST Advisory FIC FIM,2023-09-11,2.075533693298422
Ibiuna Hedge ST Advisory FIC FIM,2023-09-12,2.093766889007958
Ibiuna Hedge ST Advisory FIC FIM,2023-09-13,2.075353065417926
Ibiuna Hedge ST Advisory FIC FIM,2023-09-14,2.0606881271448803
Ibiuna Hedge ST Advisory FIC FIM,2023-09-15,2.0515043877159638
Ibiuna Hedge ST Advisory FIC FIM,2023-09-18,2.0557003270942658
Ibiuna Hedge ST Advisory FIC FIM,2023-09-19,2.021870168336722
Ibiuna Hedge ST Advisory FIC FIM,2023-09-20,2.0244783149998837
Ibiuna Hedge ST Advisory FIC FIM,2023-09-21,2.000631038106031
Ibiuna Hedge ST Advisory FIC FIM,2023-09-22,1.9589919770201858
Ibiuna Hedge ST Advisory FIC FIM,2023-09-25,1.9215734435046177
Ibiuna Hedge ST Advisory FIC FIM,2023-09-26,1.9099000393877192
Ibiuna Hedge ST Advisory FIC FIM,2023-09-27,1.9508297177880363
Ibiuna Hedge ST Advisory FIC FIM,2023-09-28,1.925674183193646
Ibiuna Hedge ST Advisory FIC FIM,2023-09-29,1.8851120754588737
Ibiuna Hedge ST Advisory FIC FIM,2023-10-02,1.8721104508486326
Ibiuna Hedge ST Advisory FIC FIM,2023-10-03,1.8642357350835888
Ibiuna Hedge ST Advisory FIC FIM,2023-10-04,1.884108089929193
Ibiuna Hedge ST Advisory FIC FIM,2023-10-05,1.8799504601515877
Ibiuna Hedge ST Advisory FIC FIM,2023-10-06,1.9082279501487172
Ibiuna Hedge ST Advisory FIC FIM,2023-10-09,1.90007841753485
Ibiuna Hedge ST Advisory FIC FIM,2023-10-10,1.880154000672128
Ibiuna Hedge ST Advisory FIC FIM,2023-10-11,1.9000345780395265
Ibiuna Hedge ST Advisory FIC FIM,2023-10-13,1.8898894411703513
Ibiuna Hedge ST Advisory FIC FIM,2023-10-16,1.8770231365364778
Ibiuna Hedge ST Advisory FIC FIM,2023-10-17,1.8608771712993308
Ibiuna Hedge ST Advisory FIC FIM,2023-10-18,1.8784042533391636
Ibiuna Hedge ST Advisory FIC FIM,2023-10-19,1.8727896336744647
Ibiuna Hedge ST Advisory FIC FIM,2023-10-20,1.8883460521565472
Ibiuna Hedge ST Advisory FIC FIM,2023-10-23,1.8949720236230283
Ibiuna Hedge ST Advisory FIC FIM,2023-10-24,1.9247771021032372
Ibiuna Hedge ST Advisory FIC FIM,2023-10-25,1.9085387320444749
Ibiuna Hedge ST Advisory FIC FIM,2023-10-26,1.8806715863038737
Ibiuna Hedge ST Advisory FIC FIM,2023-10-27,1.8889904483431885
Ibiuna Hedge ST Advisory FIC FIM,2023-10-30,1.9006518122934803
Ibiuna Hedge ST Advisory FIC FIM,2023-10-31,1.9578318574159637
Ibiuna Hedge ST Advisory FIC FIM,2023-11-01,1.9489556244648707
Ibiuna Hedge ST Advisory FIC FIM,2023-11-03,1.9751962626662802
Ibiuna Hedge ST Advisory FIC FIM,2023-11-06,1.9676885543872111
Ibiuna Hedge ST Advisory FIC FIM,2023-11-07,1.9338898917874112
Ibiuna Hedge ST Advisory FIC FIM,2023-11-08,1.946407605538972
Ibiuna Hedge ST Advisory FIC FIM,2023-11-09,1.945143512964991
Ibiuna Hedge ST Advisory FIC FIM,2023-11-10,2.0230359642754334
Ibiuna Hedge ST Advisory FIC FIM,2023-11-13,2.055787656664828
Ibiuna Hedge ST Advisory FIC FIM,2023-11-14,2.054941665526747
Ibiuna Hedge ST Advisory FIC FIM,2023-11-16,2.0717917110513624
Ibiuna Hedge ST Advisory FIC FIM,2023-11-17,2.039802018268462
Ibiuna Hedge ST Advisory FIC FIM,2023-11-20,2.041253224508182
Ibiuna Hedge ST Advisory FIC FIM,2023-11-21,2.028487494277688
Ibiuna Hedge ST Advisory FIC FIM,2023-11-22,2.051958245447283
Ibiuna Hedge ST Advisory FIC FIM,2023-11-23,2.0761438922130484
Ibiuna Hedge ST Advisory FIC FIM,2023-11-24,2.0951112298283743
Ibiuna Hedge ST Advisory FIC FIM,2023-11-27,2.097824983533363
Ibiuna Hedge ST Advisory FIC FIM,2023-11-28,2.072902071146416
Ibiuna Hedge ST Advisory FIC FIM,2023-11-29,2.133572906843834
Ibiuna Hedge ST Advisory FIC FIM,2023-11-30,2.0898849973327542
Ibiuna Hedge ST Advisory FIC FIM,2023-12-01,2.133787926893667
Ibiuna Hedge ST Advisory FIC FIM,2023-12-04,2.156508530574031
Ibiuna Hedge ST Advisory FIC FIM,2023-12-05,2.150141011512302
Ibiuna Hedge ST Advisory FIC FIM,2023-12-06,2.1361961503011657
Ibiuna Hedge ST Advisory FIC FIM,2023-12-07,2.1274294535781872
Ibiuna Hedge ST Advisory FIC FIM,2023-12-08,2.158693296711512
Ibiuna Hedge ST Advisory FIC FIM,2023-12-11,2.2223277783954876
Ibiuna Hedge ST Advisory FIC FIM,2023-12-12,2.2990721862531203
Ibiuna Hedge ST Advisory FIC FIM,2023-12-13,2.2949515506290266
Ibiuna Hedge ST Advisory FIC FIM,2023-12-14,2.309766249292985
Ibiuna Hedge ST Advisory FIC FIM,2023-12-15,2.333015587670249
Ibiuna Hedge ST Advisory FIC FIM,2023-12-18,2.338363864571631
Ibiuna Hedge ST Advisory FIC FIM,2023-12-19,2.352689577587832
Ibiuna Hedge ST Advisory FIC FIM,2023-12-20,2.365971014535595
Ibiuna Hedge ST Advisory FIC FIM,2023-12-21,2.3846752828176743
Ibiuna Hedge ST Advisory FIC FIM,2023-12-22,2.402156471764797
Ibiuna Hedge ST Advisory FIC FIM,2023-12-26,2.3894283446654496
Ibiuna Hedge ST Advisory FIC FIM,2023-12-27,2.38513566506379
Ibiuna Hedge ST Advisory FIC FIM,2023-12-28,2.3401063441615038
Ibiuna Hedge ST Advisory FIC FIM,2024-01-02,2.33195366567678
Ibiuna Hedge ST Advisory FIC FIM,2024-01-03,2.311425175306312
Ibiuna Hedge ST Advisory FIC FIM,2024-01-04,2.3167118082704494
Ibiuna Hedge ST Advisory FIC FIM,2024-01-05,2.319580401945763
Ibiuna Hedge ST Advisory FIC FIM,2024-01-08,2.2960996053780898
Ibiuna Hedge ST Advisory FIC FIM,2024-01-09,2.2927530593428678
Ibiuna Hedge ST Advisory FIC FIM,2024-01-10,2.308833325205493
Ibiuna Hedge ST Advisory FIC FIM,2024-01-11,2.3320446703003377
Ibiuna Hedge ST Advisory FIC FIM,2024-01-12,2.332574430861237
Ibiuna Hedge ST Advisory FIC FIM,2024-01-15,2.2832423882813866
Ibiuna Hedge ST Advisory FIC FIM,2024-01-16,2.256110729149496
Ibiuna Hedge ST Advisory FIC FIM,2024-01-17,2.2606026648919375
Ibiuna Hedge ST Advisory FIC FIM,2024-01-18,2.267686545024374
Ibiuna Hedge ST Advisory FIC FIM,2024-01-19,2.258961282167367
Ibiuna Hedge ST Advisory FIC FIM,2024-01-22,2.2436014865613316
Ibiuna Hedge ST Advisory FIC FIM,2024-01-23,2.2409523078179303
Ibiuna Hedge ST Advisory FIC FIM,2024-01-24,2.2619670491248116
Ibiuna Hedge ST Advisory FIC FIM,2024-01-25,2.2703003646527717
Ibiuna Hedge ST Advisory FIC FIM,2024-01-26,2.2591061084370527
Ibiuna Hedge ST Advisory FIC FIM,2024-01-29,2.2626590093828405
Ibiuna Hedge ST Advisory FIC FIM,2024-01-30,2.2684519222679302
Ibiuna Hedge ST Advisory FIC FIM,2024-01-31,2.2905252275297783
Ibiuna Hedge ST Advisory FIC FIM,2024-02-01,2.2918960459334214
Ibiuna Hedge ST Advisory FIC FIM,2024-02-02,2.285170438074098
Ibiuna Hedge ST Advisory FIC FIM,2024-02-05,2.2760020689455414
Ibiuna Hedge ST Advisory FIC FIM,2024-02-06,2.2931487121218104
Ibiuna Hedge ST Advisory FIC FIM,2024-02-07,2.29312424184225
Ibiuna Hedge ST Advisory FIC FIM,2024-02-08,2.2937191174578344
Ibiuna Hedge ST Advisory FIC FIM,2024-02-09,2.294293024580636
Ibiuna Hedge ST Advisory FIC FIM,2024-02-14,2.295300819734457
Ibiuna Hedge ST Advisory FIC FIM,2024-02-15,2.2878435703369244
Ibiuna Hedge ST Advisory FIC FIM,2024-02-16,2.2933222897517753
Ibiuna Hedge ST Advisory FIC FIM,2024-02-19,2.2963762998726556
Ibiuna Hedge ST Advisory FIC FIM,2024-02-20,2.289372672434172
Ibiuna Hedge ST Advisory FIC FIM,2024-02-21,2.3158974336599214
Ibiuna Hedge ST Advisory FIC FIM,2024-02-22,2.312419079677552
Ibiuna Hedge ST Advisory FIC FIM,2024-02-23,2.290620679642377
Ibiuna Hedge ST Advisory FIC FIM,2024-02-26,2.3079999761941794
Ibiuna Hedge ST Advisory FIC FIM,2024-02-27,2.3017397061244487
Ibiuna Hedge ST Advisory FIC FIM,2024-02-28,2.3226726902282886
Ibiuna Hedge ST Advisory FIC FIM,2024-02-29,2.3223751299067965
Ibiuna Hedge ST Advisory FIC FIM,2024-03-01,2.3311508509478056
Ibiuna Hedge ST Advisory FIC FIM,2024-03-04,2.3239150045687147
Ibiuna Hedge ST Advisory FIC FIM,2024-03-05,2.3497768387531943
Ibiuna Hedge ST Advisory FIC FIM,2024-03-06,2.3539887730161086
Ibiuna Hedge ST Advisory FIC FIM,2024-03-07,2.3431417576738958
Ibiuna Hedge ST Advisory FIC FIM,2024-03-08,2.3322784483125565
Ibiuna Hedge ST Advisory FIC FIM,2024-03-11,2.342233656566666
Ibiuna Hedge ST Advisory FIC FIM,2024-03-12,2.3429240057200245
Ibiuna Hedge ST Advisory FIC FIM,2024-03-13,2.3254454426575295
Ibiuna Hedge ST Advisory FIC FIM,2024-03-14,2.301634294503363
Ibiuna Hedge ST Advisory FIC FIM,2024-03-15,2.2926696887992533
Ibiuna Hedge ST Advisory FIC FIM,2024-03-18,2.2987892009374176
Ibiuna Hedge ST Advisory FIC FIM,2024-03-19,2.319579450559162
Ibiuna Hedge ST Advisory FIC FIM,2024-03-20,2.338445848165506
Ibiuna Hedge ST Advisory FIC FIM,2024-03-21,2.3556054782133447
Ibiuna Hedge ST Advisory FIC FIM,2024-03-22,2.3432982659213666
Ibiuna Hedge ST Advisory FIC FIM,2024-03-25,2.3421211883286484
Ibiuna Hedge ST Advisory FIC FIM,2024-03-26,2.381830326953072
Ibiuna Hedge ST Advisory FIC FIM,2024-03-27,2.377280949226949
Ibiuna Hedge ST Advisory FIC FIM,2024-03-28,2.354476424344998
Ibiuna Hedge ST Advisory FIC FIM,2024-04-01,2.326163179353164
Ibiuna Hedge ST Advisory FIC FIM,2024-04-02,2.3101087159409066
Ibiuna Hedge ST Advisory FIC FIM,2024-04-03,2.3130105522810926
Ibiuna Hedge ST Advisory FIC FIM,2024-04-04,2.2825124248689486
Ibiuna Hedge ST Advisory FIC FIM,2024-04-05,2.2836016498123404
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-10-22,0.0
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-10-25,0.00019345023468122095
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-10-26,0.0003542012983645361
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-10-27,0.0005321583713611717
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-10-28,0.000693617119013426
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-10-29,0.0008638108034912688
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-01,0.0010422463494796823
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-03,0.0012151303197651942
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-04,0.001457236353296106
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-05,0.0016302565020425684
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-08,0.0017995634238805523
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-09,0.0019722587859561788
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-10,0.002149575712466615
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-11,0.002290344724681115
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-12,0.002437524366870457
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-16,0.0025805279793552323
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-17,0.0027436304686280126
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-18,0.0029367977702289497
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-19,0.003122330043855231
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-22,0.00330318542129008
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-23,0.0034942221886170187
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-24,0.0036665370465341273
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-25,0.003859267198196668
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-26,0.004049357327586441
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-29,0.004232204994476646
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-11-30,0.004598410258693953
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-01,0.004797066712914916
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-02,0.004977522276400218
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-03,0.005175397793857543
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-06,0.005363421907407634
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-07,0.005556401845155097
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-08,0.005749953590104814
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-09,0.0059447170566179555
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-10,0.006137062409448675
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-13,0.006380331253039605
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-14,0.0065688958515142315
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-15,0.006746574753928487
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-16,0.006964528669731046
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-17,0.007243796666726958
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-20,0.007466393796359531
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-21,0.007679321766274015
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-22,0.007908547176415896
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-23,0.008077012853035893
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-27,0.008296184125102324
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-28,0.008565361772860358
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-29,0.00877631679637425
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2021-12-30,0.008985013136065586
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-03,0.009207158710510435
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-04,0.009424916957200508
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-05,0.009640519790736388
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-06,0.009855771559146935
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-07,0.010085769729337963
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-10,0.0102825758403525
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-11,0.010489526157303499
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-12,0.010741370115408717
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-13,0.010953433280551638
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-14,0.011159862235863197
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-17,0.011351468044364441
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-18,0.01156160121490236
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-19,0.011792880303805677
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-20,0.012039630665782524
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-21,0.012238416509566872
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-24,0.012443985474755717
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-25,0.01265849129168632
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-26,0.012870382347478294
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-27,0.013067703548682133
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-28,0.013278696812754214
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-01-31,0.01346944672278523
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-01,0.013707539412343919
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-02,0.013952364289336166
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-03,0.014205489210401347
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-04,0.01445413429818407
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-07,0.014712853722199616
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-08,0.014965149852607721
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-09,0.015220633710389364
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-10,0.015478304263547262
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-11,0.0157312388927603
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-14,0.015981435246961818
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-15,0.01624240887284084
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-16,0.016498754648945776
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-17,0.016742840133823832
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-18,0.01700653143819108
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-21,0.017284259229786096
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-22,0.01755035064786286
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-23,0.01780461394941581
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-24,0.018060688720461394
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-02-25,0.018316120351508414
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-02,0.018558864026401854
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-03,0.01881353882909761
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-04,0.01904709794663872
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-07,0.019299824056048236
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-08,0.01955196342379498
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-09,0.01981277740550391
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-10,0.020098632924549522
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-11,0.020348788287081008
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-14,0.020602879810672898
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-15,0.020882450078285864
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-16,0.021144594141164187
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-17,0.021420097469569428
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-18,0.021697585840658378
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-21,0.021971718931458266
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-22,0.022237011837805264
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-23,0.02252422658109169
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-24,0.022816410506971266
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-25,0.023085787488752126
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-28,0.023376427250458017
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-29,0.023661383454948816
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-30,0.023945466488444915
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-03-31,0.02420999762093999
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-01,0.02446444453176431
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-04,0.024726246898658207
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-05,0.024982048009703762
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-06,0.02524164230463725
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-07,0.025517430673238035
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-08,0.025784074004523694
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-11,0.02605876257543875
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-12,0.026354025442482543
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-13,0.02662539317432994
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-14,0.026901143041663324
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-18,0.027195688951911472
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-19,0.02754208027771072
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-20,0.027817259784432675
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-22,0.028109974261677575
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-25,0.03075589339461473
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-26,0.03103815284084166
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-27,0.031323065768347425
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-28,0.031595866577005235
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-04-29,0.03187733105802669
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-05-02,0.03212935915020791
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-05-03,0.03241639046407353
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-05-04,0.03270692661315319
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-05-05,0.033024061466850954
Riza Lotus Plus Advisory FIC FIRF REF DI CP,2022-05-06,0.03329874410356815
